,id,position,name,age_years,gender,country,sector,corp.,worth_busd,image
1133,4434,1134,Scott Lin,-9999,Male,None,Technology ,Optical Components,2.2,https://specials-images.forbesimg.com/imageserve/b145b98dfd868aba1fd104d573032733/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=211&cropY2=955
1134,7389,1135,Tomas Olivo Lopez,44,None,None,Real Estate ,Shopping Centers,2.2,https://specials-images.forbesimg.com/imageserve/5a8115e1a7ea43169013404b/416x416.jpg?background=000000&cropX1=714&cropX2=1463&cropY1=120&cropY2=868
1135,9292,1136,Phillip T. (Terry) Ragon,69,Male,None,Technology ,Health It,2.2,https://specials-images.forbesimg.com/imageserve/12cec189312ff7ec643365d00e008b56/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821
1136,5460,1137,Stewart Rahr,72,Male,United States,Healthcare ,Drug Distribution,2.2,https://specials-images.forbesimg.com/imageserve/55fb106ae4b0ffa7afe4b438/416x416.jpg?background=000000&cropX1=151&cropX2=670&cropY1=73&cropY2=592
1137,7360,1138,T. Denny Sanford,82,Male,None,Finance And Investments ,"Banking, Credit Cards",2.2,https://specials-images.forbesimg.com/imageserve/57e33e9ea7ea430a8a1a1b41/416x416.jpg?background=000000&cropX1=13&cropX2=683&cropY1=73&cropY2=743
1138,9064,1139,"Julio Mario Santo Domingo, Iii.",32,Male,United States,Food And Beverage ,Beer,2.2,https://specials-images.forbesimg.com/imageserve/57e17c6ba7ea430a8a1a0cab/416x416.jpg?background=000000&cropX1=60&cropX2=715&cropY1=8&cropY2=664
1139,6952,1140,"Karl Scheufele, Iii.",79,None,None,Fashion & Retail ,Jewelry,2.2,https://specials-images.forbesimg.com/imageserve/5a81279e31358e4955ad3121/416x416.jpg?background=000000&cropX1=35&cropX2=1136&cropY1=90&cropY2=1192
1140,2281,1141,Shen Guojun,55,Male,China,Fashion & Retail ,Retail,2.2,https://specials-images.forbesimg.com/imageserve/5a7cec0b31358e4955acfc0e/416x416.jpg?background=000000&cropX1=484&cropX2=1908&cropY1=142&cropY2=1566
1141,8141,1142,Alain Taravella,70,Male,None,Real Estate ,Real Estate,2.2,https://specials-images.forbesimg.com/imageserve/56c7be16e4b062f6b59a23d1/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
1142,2576,1143,Oleg Tinkov,50,None,Russia,Finance And Investments ,Banking,2.2,https://specials-images.forbesimg.com/imageserve/5a80aef631358e4955ad2ba1/416x416.jpg?background=000000&cropX1=611&cropX2=3329&cropY1=18&cropY2=2734
1143,6594,1144,T.Y. Tsai,-9999,Male,None,Finance And Investments ,Finance,2.2,https://specials-images.forbesimg.com/imageserve/57768767a7ea436bd18c0d1e/416x416.jpg?background=000000&cropX1=116&cropX2=696&cropY1=3&cropY2=583
1144,5496,1145,Tung Chee Hwa,81,Male,None,Logistics ,Shipping,2.2,https://specials-images.forbesimg.com/imageserve/57768767a7ea436bd18c0d1e/416x416.jpg?background=000000&cropX1=116&cropX2=696&cropY1=3&cropY2=583
1145,7435,1146,Ted Turner,79,Male,None,Media & Entertainment ,Cable Television,2.2,https://specials-images.forbesimg.com/imageserve/5a8dfcaa4bbe6f2652f62ce6/416x416.jpg?background=000000&cropX1=527&cropX2=1496&cropY1=180&cropY2=1148
1146,6962,1147,Sunil Vaswani,54,None,None,Diversified ,Diversified,2.2,https://specials-images.forbesimg.com/imageserve/5602cdb6e4b0ffa7afe4f94a/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746
1147,3462,1148,Jitendra Virwani,52,None,None,Real Estate ,Real Estate,2.2,https://specials-images.forbesimg.com/imageserve/59cc144ea7ea434a34f46ccd/416x416.jpg?background=000000&cropX1=626&cropX2=3974&cropY1=0&cropY2=3346
1148,3097,1149,Lang Walker,72,Male,Australia,Real Estate ,Real Estate,2.2,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838
1149,2750,1150,Wu Zhigang,83,Male,People'S Republic Of China,Food And Beverage ,Bakery Chain,2.2,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838
1150,1223,1151,Xiao Wenge,51,None,None,Media & Entertainment ,Entertainment,2.2,https://specials-images.forbesimg.com/imageserve/b503b236a2b585fd51be8e054fcf03b3/416x416.jpg?background=000000&cropX1=127&cropX2=739&cropY1=124&cropY2=736
1151,7997,1152,Xiong Xuqiang,61,Male,Hong Kong,Real Estate ,Real Estate,2.2,https://specials-images.forbesimg.com/imageserve/6ce9fb50a8c04c7a7738cc48510c1582/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=208&cropY2=952
1152,3676,1153,Takao Yasuda,69,Male,None,Fashion & Retail ,Retail,2.2,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637
1153,6132,1154,William Young,77,None,Usa,Manufacturing ,Plastics,2.2,https://specials-images.forbesimg.com/imageserve/17575027bdc253768c3f5179976023df/416x416.jpg?background=000000&cropX1=93&cropX2=716&cropY1=13&cropY2=637
1154,6308,1155,Eddie & Sol Zakay,-9999,Male,Uk,Real Estate ,Real Estate,2.2,https://specials-images.forbesimg.com/imageserve/5a70f2234bbe6f2652f40dcb/416x416.jpg?background=000000&cropX1=38&cropX2=390&cropY1=0&cropY2=352
1155,2088,1156,Zhang Xiugen,57,Male,None,Automotive ,Automobiles,2.2,https://specials-images.forbesimg.com/imageserve/589f2ba431358e1a35ab26e5/416x416.jpg?background=000000&cropX1=3&cropX2=689&cropY1=2&cropY2=688
1156,9235,1157,Leslie Alexander,74,None,None,Sports ,Sports Team,2.1,https://specials-images.forbesimg.com/imageserve/5a8dfe1ca7ea4316901410b1/416x416.jpg?background=000000&cropX1=421&cropX2=1325&cropY1=298&cropY2=1202
1157,9851,1158,Patricia Angelini Rossi,64,Female,Chile,Diversified ,"Forestry, Mining",2.1,https://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612
1158,7037,1159,Josef Boquoi,84,Male,None,Food And Beverage ,Frozen Foods,2.1,https://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612
1159,9475,1160,Nikolai Buinov,50,Male,None,Energy ,"Oil, Gas",2.1,https://specials-images.forbesimg.com/imageserve/58a268b24bbe6f0e5586ba78/416x416.jpg?background=000000&cropX1=81&cropX2=637&cropY1=193&cropY2=749
1160,1351,1161,Richard Chandler,59,Male,None,Finance And Investments ,Investments,2.1,https://specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280
1161,3135,1162,Cheng Xue,48,Female,China,Food And Beverage ,Soy Sauce,2.1,https://specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280
1162,2485,1163,Patokh Chodiev,65,Male,None,Metals & Mining ,"Mining, Metals",2.1,https://specials-images.forbesimg.com/imageserve/5a7b7892a7ea43169012ee26/416x416.jpg?background=000000&cropX1=549&cropX2=3149&cropY1=11&cropY2=2610
1163,3347,1164,Choo Chong Ngen,65,Male,None,Real Estate ,Hotels,2.1,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827
1164,5685,1165,Todd Christopher,55,None,None,Fashion & Retail ,Hair Care Products,2.1,https://specials-images.forbesimg.com/imageserve/5797e8da31358e154fddfdf1/416x416.jpg?background=000000&cropX1=45&cropX2=634&cropY1=237&cropY2=827
1165,5221,1166,John De Mol,63,Male,None,Media & Entertainment ,Television,2.1,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088
1166,9756,1167,Bob Gaglardi,77,None,Canada,Real Estate ,Hotels,2.1,https://specials-images.forbesimg.com/imageserve/58a241814bbe6f0e5586b932/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=345&cropY2=1088
1167,4249,1168,Gordon Getty,84,None,None,Energy ,Getty Oil,2.1,https://specials-images.forbesimg.com/imageserve/59de70b04bbe6f37dda0572f/416x416.jpg?background=000000&cropX1=0&cropX2=2613&cropY1=452&cropY2=3065
1168,2232,1169,Philippe Ginestet,64,None,France,Fashion & Retail ,Retail Stores,2.1,https://specials-images.forbesimg.com/imageserve/5a7df52d4bbe6f2652f52102/416x416.jpg?background=000000&cropX1=0&cropX2=2243&cropY1=1021&cropY2=3263
1169,4328,1170,Sanjiv Goenka,57,Male,None,Diversified ,Diversified,2.1,https://specials-images.forbesimg.com/imageserve/59d3deb14bbe6f37dd9fea04/416x416.jpg?background=000000&cropX1=986&cropX2=3052&cropY1=943&cropY2=3009
1170,8025,1171,Alec Gores,65,None,None,Finance And Investments ,Private Equity,2.1,https://specials-images.forbesimg.com/imageserve/59de6acca7ea436b47b3b7a4/416x416.jpg?background=000000&cropX1=212&cropX2=3305&cropY1=453&cropY2=3546
1171,3414,1172,David Hains,87,Male,None,Finance And Investments ,Investment,2.1,https://specials-images.forbesimg.com/imageserve/5a7a5121a7ea43169012d901/416x416.jpg?background=000000&cropX1=6&cropX2=2704&cropY1=499&cropY2=3199
1172,7688,1173,Bahaa Hariri,52,Male,None,Real Estate ,"Real Estate, Investments, Logistics",2.1,https://specials-images.forbesimg.com/imageserve/107c94488c258501ef379d8bffaf7d4f/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=124&cropY2=862
1173,2252,1174,William Heinecke,69,Male,None,Real Estate ,Hotels,2.1,https://specials-images.forbesimg.com/imageserve/5ad8e00b31358e4112b82eb7/416x416.jpg?background=000000&cropX1=1629&cropX2=4368&cropY1=0&cropY2=2738
1174,6111,1175,Huang Hongyun,51,Male,None,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/416x416.jpg?background=000000&cropX1=644&cropX2=3465&cropY1=12&cropY2=2832
1175,7785,1176,Huang Zhenda,70,Male,People'S Republic Of China,Construction & Engineering ,Construction,2.1,https://specials-images.forbesimg.com/imageserve/102108d15afa7dd7e7a7e1fbcda3d866/416x416.jpg?background=000000&cropX1=129&cropX2=694&cropY1=151&cropY2=717
1176,1997,1177,Ravi Jaipuria,63,Male,India,Food And Beverage ,Soft Drinks,2.1,https://specials-images.forbesimg.com/imageserve/59cc173531358e542c02fc2c/416x416.jpg?background=000000&cropX1=10&cropX2=1632&cropY1=10&cropY2=1633
1177,9336,1178,Jiang Yehua,55,None,China,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/589d078d4bbe6f0e55866b49/416x416.jpg?background=000000&cropX1=60&cropX2=562&cropY1=79&cropY2=582
1178,2446,1179,Manuel Jove,77,None,None,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/56cc1c31e4b062f6b59a4f50/416x416.jpg?background=000000&cropX1=103&cropX2=739&cropY1=0&cropY2=637
1179,4884,1180,Willibert Krueger,77,None,None,Food And Beverage ,Food Processing,2.1,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886
1180,7141,1181,Kuok Khoon Hong,68,None,Singapore,Manufacturing ,Palm Oil,2.1,https://specials-images.forbesimg.com/imageserve/5a7e5e774bbe6f2652f52a06/416x416.jpg?background=000000&cropX1=8&cropX2=3521&cropY1=370&cropY2=3886
1181,8508,1182,Christian Latouche,77,None,None,Finance And Investments ,Accounting Services,2.1,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992
1182,7282,1183,Guenther Lehmann,-9999,Male,None,Fashion & Retail ,Drugstores,2.1,https://specials-images.forbesimg.com/imageserve/5a7dea4331358e4955ad09ae/416x416.jpg?background=000000&cropX1=965&cropX2=4960&cropY1=0&cropY2=3992
1183,6871,1184,Li Hongxin,65,Male,None,Manufacturing ,Paper & Related Products,2.1,https://specials-images.forbesimg.com/imageserve/bcf772256ab66402949eef9d69e6e20f/416x416.jpg?background=000000&cropX1=2&cropX2=600&cropY1=0&cropY2=598
1184,8330,1185,Li Xiting,67,Male,China,Healthcare ,Medical Devices,2.1,https://specials-images.forbesimg.com/imageserve/5a8df8dc31358e4955adffa6/416x416.jpg?background=000000&cropX1=491&cropX2=3171&cropY1=0&cropY2=2677
1185,3241,1186,Liang Yunchao,49,None,None,Food And Beverage ,Nutrition Supplements,2.1,https://specials-images.forbesimg.com/imageserve/05045a69750222dbe55bce25e523ad1c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=224&cropY2=965
1186,7208,1187,Brandt Louie,74,Male,None,Food And Beverage ,Drugstores,2.1,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312
1187,4268,1188,Catherine Lozick,73,Female,None,Manufacturing ,Valve Manufacturing,2.1,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312
1188,4963,1189,Igor Makarov,56,None,None,Energy ,Investments,2.1,https://specials-images.forbesimg.com/imageserve/5a80a8b0a7ea431690133b22/416x416.jpg?background=000000&cropX1=459&cropX2=2679&cropY1=0&cropY2=2220
1189,8797,1190,Mao Lixiang,77,Male,None,Technology ,Cooking Appliances,2.1,https://specials-images.forbesimg.com/imageserve/5a875b264bbe6f2652f5cbad/416x416.jpg?background=000000&cropX1=0&cropX2=1360&cropY1=110&cropY2=1471
1190,3694,1191,Harsh Mariwala,67,Male,None,Food And Beverage ,Consumer Goods,2.1,https://specials-images.forbesimg.com/imageserve/59cc09d2a7ea434a34f46b80/416x416.jpg?background=000000&cropX1=1069&cropX2=3709&cropY1=17&cropY2=2658
1191,4237,1192,Martin Moller Nielsen,53,None,Denmark,Logistics ,Aircraft Leasing,2.1,https://specials-images.forbesimg.com/imageserve/5a7dd8f831358e4955ad06ef/416x416.jpg?background=000000&cropX1=255&cropX2=1638&cropY1=69&cropY2=1452
1192,3221,1193,David Murdock,95,Male,United States,Food And Beverage ,"Dole, Real Estate",2.1,https://specials-images.forbesimg.com/imageserve/59dd6e0031358e542c03936e/416x416.jpg?background=000000&cropX1=160&cropX2=2065&cropY1=0&cropY2=1905
1193,1838,1194,N.R. Narayana Murthy,71,Male,None,Technology ,Software Services,2.1,https://specials-images.forbesimg.com/imageserve/5a7f3fc0a7ea431690132ab3/416x416.jpg?background=000000&cropX1=1510&cropX2=3587&cropY1=0&cropY2=2076
1194,5520,1195,Georg Nemetschek,84,None,Germany,Technology ,Software,2.1,https://specials-images.forbesimg.com/imageserve/58c846bc4bbe6f0e55889231/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=64&cropY2=808
1195,7398,1196,Vikas Oberoi,47,Male,None,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/ffdcd99a9e6ef28bea3c8696104c836d/416x416.jpg?background=000000&cropX1=155&cropX2=744&cropY1=6&cropY2=596
1196,2267,1197,Maja Oeri,63,None,Switzerland,Healthcare ,Roche Holding,2.1,https://specials-images.forbesimg.com/imageserve/5a81283c31358e4955ad313b/416x416.jpg?background=000000&cropX1=3&cropX2=1194&cropY1=63&cropY2=1255
1197,1614,1198,Ong Beng Seng And Christina Ong,73,none,Singapore,Diversified ,Diversified,2.1,https://specials-images.forbesimg.com/imageserve/5a80f017a7ea431690133ea0/416x416.jpg?background=000000&cropX1=4&cropX2=966&cropY1=151&cropY2=1112
1198,9663,1199,"H. Ross Perot, Jr.",59,None,United States,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595
1199,2568,1200,Tor Peterson,53,Male,Usa,Metals & Mining ,Commodities,2.1,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595
1200,5088,1201,Heloise Pratt,55,Female,None,Manufacturing ,"Manufacturing, Investment",2.1,https://specials-images.forbesimg.com/imageserve/5a7a55cf4bbe6f2652f4d5cf/416x416.jpg?background=000000&cropX1=108&cropX2=682&cropY1=79&cropY2=653
1201,4143,1202,Alexey Repik,38,Male,None,Healthcare ,Pharmaceuticals,2.1,https://specials-images.forbesimg.com/imageserve/5a8090244bbe6f2652f53d39/416x416.jpg?background=000000&cropX1=737&cropX2=3371&cropY1=34&cropY2=2667
1202,4667,1203,Shin Chang-Jae,64,Male,South Korea,Finance And Investments ,Insurance,2.1,https://specials-images.forbesimg.com/imageserve/8719704396dedeb76ce82628b7b028ac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
1203,6909,1204,Kavitark Ram Shriram,61,Male,None,Technology ,"Venture Capital, Google",2.1,https://specials-images.forbesimg.com/imageserve/59de75594bbe6f37dda0582b/416x416.jpg?background=000000&cropX1=645&cropX2=1715&cropY1=135&cropY2=1205
1204,3825,1205,Sylvia Stroeher,63,Female,Germany,Fashion & Retail ,Cosmetics,2.1,https://specials-images.forbesimg.com/imageserve/5a7e504b4bbe6f2652f529a5/416x416.jpg?background=000000&cropX1=0&cropX2=2111&cropY1=642&cropY2=2754
1205,6218,1206,Katsumi Tada,72,Male,None,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418
1206,4234,1207,Tang Shing-Bor,84,Male,None,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/10c5ecbe5c4b5ce4febd3e3afc9a5196/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=46&cropY2=418
1207,2782,1208,Georg Von Opel,52,Male,None,Finance And Investments ,"Real Estate, Investments",2.1,https://specials-images.forbesimg.com/imageserve/5a81bee54bbe6f2652f55107/416x416.jpg?background=000000&cropX1=431&cropX2=2653&cropY1=122&cropY2=2343
1208,3466,1209,David Walentas,79,Male,Usa,Real Estate ,Real Estate,2.1,https://specials-images.forbesimg.com/imageserve/59de763e31358e542c039ec4/416x416.jpg?background=000000&cropX1=1103&cropX2=2074&cropY1=526&cropY2=1496
1209,8462,1210,Ronald Wanek,77,Male,None,Manufacturing ,Furniture,2.1,https://specials-images.forbesimg.com/imageserve/59de76b431358e542c039eea/416x416.jpg?background=000000&cropX1=138&cropX2=1232&cropY1=52&cropY2=1145
1210,3614,1211,Wang Changtian,53,Male,China,Media & Entertainment ,"Tv, Movie Production",2.1,https://specials-images.forbesimg.com/imageserve/5a7cf2ad4bbe6f2652f510b3/416x416.jpg?background=000000&cropX1=3&cropX2=1134&cropY1=6&cropY2=1138
1211,6413,1212,Wang Wenjing,53,Male,People'S Republic Of China,Technology ,Business Software,2.1,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787
1212,5833,1213,Ye Cheng,56,Male,People'S Republic Of China,Diversified ,Conglomerate,2.1,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787
1213,3232,1214,Zhu Gongshan,60,Male,None,Manufacturing ,Solar Panel Materials,2.1,https://specials-images.forbesimg.com/imageserve/6f98bef92dfa940abaa376847526947c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810
1214,2388,1215,Antti Aarnio-Wihuri,78,None,None,Diversified ,Diversified,2.0,https://specials-images.forbesimg.com/imageserve/58b739304bbe6f0e5587d172/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=176&cropY2=920
1215,7861,1216,S. Daniel Abraham,93,None,United States,Food And Beverage ,Slim-Fast,2.0,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
1216,2421,1217,Joao Alves De Queiroz Filho,65,Male,Brazil,Diversified ,Pharmaceuticals,2.0,https://specials-images.forbesimg.com/imageserve/face056db8f0401bbb4ab99b79acfefb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
1217,8889,1218,Mika Anttonen,51,Male,None,Energy ,Oil & Gas,2.0,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823
1218,4641,1219,Thor Bjorgolfsson,51,Male,None,Diversified ,Investments,2.0,https://specials-images.forbesimg.com/imageserve/5a7e7c394bbe6f2652f52b10/416x416.jpg?background=000000&cropX1=1086&cropX2=3000&cropY1=23&cropY2=1936
1219,4678,1220,Andrei Bokarev,51,Male,None,Manufacturing ,"Metals, Mining",2.0,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
1220,8616,1221,Bernhard Braun-Luedicke,41,Male,Germany,Healthcare ,Medical Technology,2.0,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
1221,7792,1222,Eva Maria Braun-Luedicke,30,Female,None,Healthcare ,Medical Technology,2.0,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
